Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,,
2025-10-01 13:00:00+00:00,116831.515625,116831.515625,116831.515625,116431.71875,116431.71875,358285312
2025-10-01 14:00:00+00:00,117355.796875,117355.796875,117434.640625,116821.5546875,116821.5546875,684838912
2025-10-01 15:00:00+00:00,117421.9140625,117421.9140625,117593.390625,117191.1171875,117368.453125,2636648448
2025-10-01 16:00:00+00:00,117665.84375,117665.84375,118139.828125,117441.7265625,117476.3984375,3024486400
2025-10-01 17:00:00+00:00,116906.65625,116906.65625,117727.7421875,116837.90625,117630.5,703905792
2025-10-01 18:00:00+00:00,117282.7890625,117282.7890625,117371.90625,116864.21875,116886.8984375,749264896
2025-10-01 19:00:00+00:00,117455.1640625,117455.1640625,117645.6875,117279.765625,117279.765625,0
2025-10-01 20:00:00+00:00,117583.6875,117583.6875,117583.6875,117248.5625,117490.703125,0
2025-10-01 21:00:00+00:00,117577.515625,117577.515625,117617.84375,117418.1484375,117600.015625,0
2025-10-01 22:00:00+00:00,117870.0078125,117870.0078125,118062.125,117613.203125,117613.203125,348610560
2025-10-01 23:00:00+00:00,118568.6484375,118568.6484375,118568.6484375,117781.84375,117821.15625,2076737536
2025-10-02 00:00:00+00:00,118557.25,118557.25,119451.0703125,118557.25,118625.8046875,3872276480
2025-10-02 01:00:00+00:00,118747.1015625,118747.1015625,118893.0703125,118498.1171875,118498.1171875,585687040
2025-10-02 02:00:00+00:00,118791.40625,118791.40625,118801.5,118568.3828125,118694.9375,1593663488
2025-10-02 03:00:00+00:00,118801.8203125,118801.8203125,119070.7421875,118774.5,118777.1875,0
2025-10-02 04:00:00+00:00,118662.765625,118662.765625,118977.453125,118551.5859375,118797.1015625,418619392
2025-10-02 05:00:00+00:00,118427.1015625,118427.1015625,118732.9609375,118405.3359375,118732.9609375,0
2025-10-02 06:00:00+00:00,118690.75,118690.75,118719.046875,118413.171875,118435.9375,0
2025-10-02 07:00:00+00:00,118562.671875,118562.671875,118726.984375,118517.53125,118702.0625,0
2025-10-02 08:00:00+00:00,118702.5625,118702.5625,118704.4921875,118432.34375,118607.8515625,0
2025-10-02 09:00:00+00:00,118854.3203125,118854.3203125,118854.3203125,118638.8125,118702.3671875,0
2025-10-02 10:00:00+00:00,118675.5,118675.5,118899.6953125,118672.9921875,118884.453125,0
2025-10-02 11:00:00+00:00,118811.609375,118811.609375,118912.0078125,118609.5234375,118675.984375,0
2025-10-02 12:00:00+00:00,119458.234375,119458.234375,119458.234375,118817.09375,118820.9296875,0
2025-10-02 13:00:00+00:00,119727.5859375,119727.5859375,119812.5859375,119006.1953125,119442.015625,13193216
2025-10-02 14:00:00+00:00,118924.140625,118924.140625,119779.9453125,118849.7421875,119658.4609375,445992960
2025-10-02 15:00:00+00:00,119966.578125,119966.578125,119966.578125,118635.75,118882.28125,1245323264
2025-10-02 16:00:00+00:00,119748.1015625,119748.1015625,120309.65625,119697.8828125,119974.15625,330629120
2025-10-02 17:00:00+00:00,119992.9296875,119992.9296875,119992.9296875,119494.0390625,119788.40625,0
2025-10-02 18:00:00+00:00,120618.375,120618.375,120683.9609375,119999.7734375,119999.7734375,341516288
2025-10-02 19:00:00+00:00,120844.0546875,120844.0546875,121047.34375,120574.3828125,120574.3828125,3738001408
2025-10-02 20:00:00+00:00,120645.6953125,120645.6953125,120965.375,120406.9609375,120897.1953125,415318016
2025-10-02 21:00:00+00:00,120259.8671875,120259.8671875,120777.25,120249.59375,120675.6640625,689512448
2025-10-02 22:00:00+00:00,120275.875,120275.875,120477.6171875,120160.0390625,120220.578125,471334912
2025-10-02 23:00:00+00:00,120653.765625,120653.765625,120672.1328125,120298.4140625,120298.4140625,0
2025-10-03 00:00:00+00:00,120217.2265625,120217.2265625,120606.3203125,120207.5703125,120606.3203125,0
2025-10-03 01:00:00+00:00,119953.234375,119953.234375,120327.53125,119953.234375,120214.0390625,0
2025-10-03 02:00:00+00:00,120279.6640625,120279.6640625,120308.0859375,119965.9375,119965.9375,0
2025-10-03 03:00:00+00:00,120325.453125,120325.453125,120485.921875,120259.953125,120265.796875,0
2025-10-03 04:00:00+00:00,120129.5703125,120129.5703125,120359.5234375,120111.4375,120312.9765625,0
2025-10-03 05:00:00+00:00,120000.765625,120000.765625,120158.2421875,119879.5625,120128.734375,0
2025-10-03 06:00:00+00:00,119943.84375,119943.84375,120105.34375,119874.96875,119998.4453125,120578048
2025-10-03 07:00:00+00:00,119745.015625,119745.015625,120060.828125,119731.375,120002.0703125,1873965056
2025-10-03 08:00:00+00:00,120075.640625,120075.640625,120075.640625,119350.9609375,119750.390625,2468466688
2025-10-03 09:00:00+00:00,120380.140625,120380.140625,120411.375,120091.484375,120113.7421875,2444328960
2025-10-03 10:00:00+00:00,120544.9921875,120544.9921875,120585.265625,120367.4375,120397.5390625,721928192
2025-10-03 11:00:00+00:00,120438.4375,120438.4375,120530.7578125,120239.59375,120527.875,1035026432
2025-10-03 12:00:00+00:00,120455.8359375,120455.8359375,120465.453125,120211.0234375,120434.2890625,0
2025-10-03 13:00:00+00:00,120504.5703125,120504.5703125,120616.59375,120279.9140625,120446.515625,0
2025-10-03 14:00:00+00:00,120970.359375,120970.359375,121033.4375,120028.78125,120483.21875,0
2025-10-03 15:00:00+00:00,122234.078125,122234.078125,122234.078125,120762.8671875,120963.0625,0
2025-10-03 16:00:00+00:00,122793.1484375,122793.1484375,123919.5546875,122383.4140625,122383.4140625,16349310976
2025-10-03 17:00:00+00:00,122149.4140625,122149.4140625,123083.09375,121782.328125,122287.2421875,6046007296
2025-10-03 18:00:00+00:00,122480.96875,122480.96875,122749.3359375,121576.0546875,122137.765625,0
2025-10-03 19:00:00+00:00,122724.0078125,122724.0078125,122973.546875,122460.4375,122598.40625,0
2025-10-03 20:00:00+00:00,122598.0078125,122598.0078125,122794.953125,122130.8671875,122736.21875,850616320
2025-10-03 21:00:00+00:00,122443.59375,122443.59375,122509.9609375,122088.40625,122476.40625,0
2025-10-03 22:00:00+00:00,122528.6796875,122528.6796875,122716.5078125,122382.5,122382.5,0
2025-10-03 23:00:00+00:00,122271.8125,122271.8125,122536.59375,122250.8203125,122519.796875,0
2025-10-04 00:00:00+00:00,122158.265625,122158.265625,122330.890625,122066.9375,122276.53125,0
2025-10-04 01:00:00+00:00,121837.8359375,121837.8359375,122167.875,121788.078125,122167.875,0
2025-10-04 02:00:00+00:00,121937.171875,121937.171875,122107.9765625,121782.4921875,121907.25,669474816
2025-10-04 03:00:00+00:00,122326.6328125,122326.6328125,122326.6328125,121905.6328125,121925.515625,0
2025-10-04 04:00:00+00:00,122574.53125,122574.53125,122584.6484375,122285.3828125,122324.8125,495050752
2025-10-04 05:00:00+00:00,122581.0,122581.0,122829.984375,122511.3828125,122570.2421875,1033011200
2025-10-04 06:00:00+00:00,122524.1640625,122524.1640625,122664.9921875,122474.0078125,122582.421875,0
2025-10-04 07:00:00+00:00,122353.90625,122353.90625,122523.6015625,122306.890625,122523.6015625,0
2025-10-04 08:00:00+00:00,122336.65625,122336.65625,122584.9453125,122258.3984375,122347.9609375,0
2025-10-04 09:00:00+00:00,122262.796875,122262.796875,122500.4140625,122253.8359375,122341.4375,0
2025-10-04 10:00:00+00:00,122176.375,122176.375,122371.640625,122170.953125,122279.8984375,0
2025-10-04 11:00:00+00:00,122057.734375,122057.734375,122263.140625,122041.546875,122168.4765625,0
2025-10-04 12:00:00+00:00,122061.3984375,122061.3984375,122152.375,122021.5234375,122041.1875,0
2025-10-04 13:00:00+00:00,122448.3984375,122448.3984375,122498.4375,122064.1171875,122064.1171875,0
2025-10-04 14:00:00+00:00,122067.3671875,122067.3671875,122498.4296875,122067.3671875,122467.734375,0
2025-10-04 15:00:00+00:00,121813.265625,121813.265625,122134.6171875,121769.1875,121972.96875,0
2025-10-04 16:00:00+00:00,121737.0546875,121737.0546875,121987.2109375,121672.03125,121827.3515625,0
2025-10-04 17:00:00+00:00,121755.78125,121755.78125,121928.1171875,121718.15625,121718.15625,0
2025-10-04 18:00:00+00:00,121626.8515625,121626.8515625,121871.296875,121591.8984375,121790.671875,0
2025-10-04 19:00:00+00:00,121952.3515625,121952.3515625,121955.1015625,121643.5390625,121654.3046875,0
2025-10-04 20:00:00+00:00,121952.6484375,121952.6484375,122095.4921875,121952.6484375,121981.8828125,0
2025-10-04 21:00:00+00:00,122236.625,122236.625,122353.0234375,121934.0078125,121934.0078125,0
2025-10-04 22:00:00+00:00,122312.625,122312.625,122381.1484375,122205.9765625,122234.0625,255979520
2025-10-04 23:00:00+00:00,122416.4921875,122416.4921875,122418.1875,122246.2265625,122304.953125,0
2025-10-05 00:00:00+00:00,122215.484375,122215.484375,122455.2265625,122206.15625,122425.2109375,0
2025-10-05 01:00:00+00:00,122402.8515625,122402.8515625,122432.46875,122209.5234375,122209.5234375,0
2025-10-05 02:00:00+00:00,124008.8984375,124008.8984375,124278.71875,122396.8203125,122403.3515625,4766969856
2025-10-05 03:00:00+00:00,123789.421875,123789.421875,124113.8828125,123384.9453125,124113.8828125,2508894208
2025-10-05 04:00:00+00:00,125223.9296875,125223.9296875,125559.2109375,123836.546875,123836.546875,6097498112
2025-10-05 05:00:00+00:00,124992.8359375,124992.8359375,125366.90625,124912.828125,125188.15625,6076153856
2025-10-05 06:00:00+00:00,125024.953125,125024.953125,125188.3359375,124825.84375,125100.59375,1022914560
2025-10-05 07:00:00+00:00,124878.234375,124878.234375,125102.1640625,124681.921875,125007.7265625,1891188736
2025-10-05 08:00:00+00:00,124599.2421875,124599.2421875,124792.8984375,124587.4921875,124742.640625,0
2025-10-05 09:00:00+00:00,123131.9375,123131.9375,124617.6015625,122902.7265625,124597.6953125,5212553216
2025-10-05 10:00:00+00:00,123087.03125,123087.03125,123103.4921875,122630.2265625,123048.140625,2694131712
2025-10-05 11:00:00+00:00,123516.5234375,123516.5234375,123518.1171875,122936.5078125,123074.9765625,1341161472
2025-10-05 12:00:00+00:00,123180.234375,123180.234375,123490.3203125,123007.171875,123490.3203125,2204581888
2025-10-05 13:00:00+00:00,123187.90625,123187.90625,123366.1484375,123122.1953125,123122.1953125,511922176
2025-10-05 14:00:00+00:00,123051.3671875,123051.3671875,123352.453125,122856.1171875,123261.7734375,0
2025-10-05 15:00:00+00:00,122849.703125,122849.703125,123056.0703125,122740.53125,123056.0703125,0
2025-10-05 16:00:00+00:00,123270.2734375,123270.2734375,123270.2734375,122460.3671875,122841.6796875,71491584
2025-10-05 17:00:00+00:00,123070.9296875,123070.9296875,123464.453125,123003.8359375,123317.109375,302825472
2025-10-05 18:00:00+00:00,123016.453125,123016.453125,123199.375,122961.359375,123083.2734375,1941405696
2025-10-05 19:00:00+00:00,122587.2421875,122587.2421875,123038.359375,122587.2421875,123038.359375,0
2025-10-05 20:00:00+00:00,122835.984375,122835.984375,123042.125,122549.6484375,122549.6484375,1362673664
2025-10-05 21:00:00+00:00,122743.8671875,122743.8671875,122814.109375,122562.2421875,122814.109375,0
2025-10-05 22:00:00+00:00,123266.453125,123266.453125,123305.3125,122750.6796875,122750.6796875,0
2025-10-05 23:00:00+00:00,123507.8203125,123507.8203125,123551.046875,123255.8046875,123255.8046875,2090729472
2025-10-06 00:00:00+00:00,123375.171875,123375.171875,124301.5,123199.578125,123508.1484375,3121209344
2025-10-06 01:00:00+00:00,124084.796875,124084.796875,124195.1640625,123298.265625,123385.8203125,1047101440
2025-10-06 02:00:00+00:00,124048.40625,124048.40625,124184.0625,123585.0,124104.90625,0
2025-10-06 03:00:00+00:00,123893.6484375,123893.6484375,124137.5234375,123809.0234375,124050.703125,0
2025-10-06 04:00:00+00:00,123663.5234375,123663.5234375,124004.390625,123661.171875,123883.109375,0
2025-10-06 05:00:00+00:00,123609.3125,123609.3125,123713.609375,123369.671875,123622.90625,0
2025-10-06 06:00:00+00:00,123954.8046875,123954.8046875,124093.8125,123604.9765625,123604.9765625,0
2025-10-06 07:00:00+00:00,123395.75,123395.75,123985.578125,123370.2109375,123945.109375,0
2025-10-06 08:00:00+00:00,123857.8984375,123857.8984375,123865.984375,123412.109375,123412.109375,0
2025-10-06 09:00:00+00:00,123976.078125,123976.078125,124039.984375,123830.75,123865.0625,0
2025-10-06 10:00:00+00:00,124029.578125,124029.578125,124173.4453125,123954.9921875,123997.4609375,0
2025-10-06 11:00:00+00:00,124266.9375,124266.9375,124498.140625,123823.4453125,124009.8125,1399029760
2025-10-06 12:00:00+00:00,124585.828125,124585.828125,124688.4765625,124257.1015625,124267.609375,830377984
2025-10-06 13:00:00+00:00,124994.21875,124994.21875,124994.21875,124484.65625,124589.21875,1335074816
2025-10-06 14:00:00+00:00,124555.3984375,124555.3984375,125337.53125,124493.3203125,125095.40625,1977946112
2025-10-06 15:00:00+00:00,125106.9140625,125106.9140625,125384.8671875,124516.6796875,124516.6796875,4210032640
2025-10-06 16:00:00+00:00,125369.234375,125369.234375,125371.5859375,124865.4140625,125055.2265625,0
2025-10-06 17:00:00+00:00,125412.2734375,125412.2734375,125792.4140625,125205.28125,125490.3515625,3593629696
2025-10-06 18:00:00+00:00,126183.2265625,126183.2265625,126183.2265625,125141.015625,125223.234375,360558592
2025-10-06 19:00:00+00:00,125424.2578125,125424.2578125,126104.3515625,125336.8359375,126069.2265625,3035770880
2025-10-06 20:00:00+00:00,125251.1875,125251.1875,125532.2109375,125098.140625,125420.203125,813752320
2025-10-06 21:00:00+00:00,124922.1796875,124922.1796875,125292.671875,124688.8984375,125245.9765625,2615721984
2025-10-06 22:00:00+00:00,125056.2265625,125056.2265625,125224.015625,124844.25,125201.8125,222453760
2025-10-06 23:00:00+00:00,124781.1953125,124781.1953125,125133.2109375,124712.2734375,125063.34375,0
2025-10-07 00:00:00+00:00,124923.9296875,124923.9296875,124939.703125,124692.2421875,124726.34375,0
2025-10-07 01:00:00+00:00,124705.328125,124705.328125,125097.65625,124538.796875,124924.6875,0
2025-10-07 02:00:00+00:00,124367.9609375,124367.9609375,124722.8125,124365.3359375,124722.8125,0
2025-10-07 03:00:00+00:00,124361.3046875,124361.3046875,124574.0859375,124209.2265625,124366.7421875,1364807680
2025-10-07 04:00:00+00:00,124580.90625,124580.90625,124677.7421875,124156.0078125,124363.9453125,0
2025-10-07 05:00:00+00:00,124404.9140625,124404.9140625,124611.890625,124353.3828125,124547.515625,493821952
2025-10-07 06:00:00+00:00,123975.2265625,123975.2265625,124487.1796875,123900.28125,124471.2421875,0
2025-10-07 07:00:00+00:00,123712.234375,123712.234375,124036.828125,123670.8515625,123965.203125,859160576
2025-10-07 08:00:00+00:00,123954.1953125,123954.1953125,124042.5859375,123460.65625,123715.4296875,277749760
2025-10-07 09:00:00+00:00,124229.578125,124229.578125,124263.5234375,123921.359375,123921.359375,0
2025-10-07 10:00:00+00:00,124349.78125,124349.78125,124421.859375,124096.3515625,124192.890625,0
2025-10-07 11:00:00+00:00,124520.2890625,124520.2890625,124565.140625,124284.8125,124329.140625,0
2025-10-07 12:00:00+00:00,125001.6171875,125001.6171875,125170.734375,124465.71875,124540.578125,0
2025-10-07 13:00:00+00:00,123985.734375,123985.734375,124974.8203125,123605.3359375,124974.8203125,922464256
2025-10-07 14:00:00+00:00,122808.078125,122808.078125,123977.5,122681.7265625,123977.5,1833132032
2025-10-07 15:00:00+00:00,121813.796875,121813.796875,122830.8671875,121428.3515625,122799.2265625,5009268736
2025-10-07 16:00:00+00:00,121866.6015625,121866.6015625,122069.546875,121058.1171875,121893.9765625,4797267968
2025-10-07 17:00:00+00:00,121238.953125,121238.953125,121822.3359375,121220.7265625,121725.0859375,0
2025-10-07 18:00:00+00:00,120951.171875,120951.171875,121328.8359375,120716.625,121214.8671875,692969472
2025-10-07 19:00:00+00:00,121715.8046875,121715.8046875,122012.4140625,120938.1875,120938.1875,0
2025-10-07 20:00:00+00:00,122153.09375,122153.09375,122240.8046875,121742.6640625,121742.6640625,1183645696
2025-10-07 21:00:00+00:00,121968.8125,121968.8125,122309.3203125,121887.984375,122035.0859375,0
2025-10-07 22:00:00+00:00,122046.8203125,122046.8203125,122163.25,121908.40625,122037.0390625,0
2025-10-07 23:00:00+00:00,121461.640625,121461.640625,122059.5,121461.640625,122059.5,0
2025-10-08 00:00:00+00:00,121988.1328125,121988.1328125,122113.515625,121408.8828125,121408.8828125,1833869312
2025-10-08 01:00:00+00:00,122015.59375,122015.59375,122070.71875,121717.6796875,121993.875,1739284480
2025-10-08 02:00:00+00:00,122105.84375,122105.84375,122262.6796875,121924.71875,122025.640625,0
2025-10-08 03:00:00+00:00,121418.9140625,121418.9140625,122105.5625,121360.0390625,122105.5625,0
2025-10-08 04:00:00+00:00,121929.6171875,121929.6171875,121929.6171875,121236.359375,121411.4453125,1599135744
2025-10-08 05:00:00+00:00,121324.9296875,121324.9296875,121934.15625,121243.5625,121934.15625,0
2025-10-08 06:00:00+00:00,121808.734375,121808.734375,121856.6796875,121130.4453125,121429.9296875,0
2025-10-08 07:00:00+00:00,121543.6484375,121543.6484375,121871.3125,121392.9453125,121820.5234375,1436270592
2025-10-08 08:00:00+00:00,122434.9296875,122434.9296875,122833.2734375,121602.6484375,121623.265625,1101258752
2025-10-08 09:00:00+00:00,122514.234375,122514.234375,122638.171875,122420.46875,122432.578125,0
2025-10-08 10:00:00+00:00,122978.4765625,122978.4765625,123079.453125,122519.8984375,122519.8984375,0
2025-10-08 11:00:00+00:00,122921.1796875,122921.1796875,123216.53125,122837.109375,122989.828125,1669455872
2025-10-08 12:00:00+00:00,122637.0546875,122637.0546875,123084.9609375,122613.3984375,122921.0546875,0
2025-10-08 13:00:00+00:00,122510.328125,122510.328125,122762.3125,121875.8046875,122664.2734375,0
2025-10-08 14:00:00+00:00,122278.796875,122278.796875,123247.5625,122221.4609375,122655.7265625,0
2025-10-08 15:00:00+00:00,122207.5234375,122207.5234375,122610.1796875,122015.6015625,122405.859375,0
2025-10-08 16:00:00+00:00,123098.7890625,123098.7890625,123122.015625,122195.359375,122209.78125,0
2025-10-08 17:00:00+00:00,124141.4921875,124141.4921875,124144.6328125,123042.96875,123087.40625,423829504
2025-10-08 18:00:00+00:00,123614.859375,123614.859375,124093.4140625,123515.9609375,124093.4140625,506077184
2025-10-08 19:00:00+00:00,123520.203125,123520.203125,123745.0625,123235.5703125,123507.84375,0
2025-10-08 20:00:00+00:00,123054.9375,123054.9375,123683.6953125,123054.9375,123500.1640625,0
